formula,class,mp,technique,dag_nodes,temporals,tree_nodes,sharing,build_s,equiv,reconstructed
aut_03184.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_03186.hoa,?,?,-,,,,,0.582,NOT_LTL,
aut_03192.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_03196.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_03202.hoa,?,?,buchi,230,45,11606,50.5,1.175,True,!a & Xa & ((a | X(a | Xa)) U (!a & X(Xa & (a | (X(!a U (a & Xa)) & ((a | X(a | X…
aut_03216.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_03218.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_03266.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_03936.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_08450.hoa,?,?,daisy,6,2,8,1.3,0.065,True,a W (!a & XGa)
aut_08451.hoa,?,?,daisy,4,2,5,1.2,0.065,True,a W G!a
aut_08454.hoa,?,?,daisy,3,2,3,1.0,0.065,True,GFa
aut_08455.hoa,?,?,daisy+strength2,6,3,9,1.5,0.067,True,a W (!a & GF!a)
aut_08480.hoa,?,?,daisy2,4,1,5,1.2,0.065,True,G(a | Xa)
aut_08484.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_08488.hoa,?,?,daisy2,4,1,5,1.2,0.062,True,G(a | Xa)
aut_08490.hoa,?,?,daisy2,4,1,5,1.2,0.065,True,G(a | Xa)
aut_08496.hoa,?,?,-,,,,,0.576,NOT_LTL,
aut_08499.hoa,?,?,acc,4,0,5,1.2,1.110,True,a | X!a
aut_08500.hoa,?,?,buchi,5,1,6,1.2,1.118,True,a | XF!a
aut_08503.hoa,?,?,buchi,5,1,6,1.2,1.115,True,a | XF!a
aut_08504.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_08508.hoa,?,?,acc,4,0,5,1.2,1.111,True,a | X!a
aut_08511.hoa,?,?,acc,4,0,5,1.2,1.114,True,a | X!a
aut_08516.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_08518.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_08519.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_08520.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_08522.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_08524.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_08527.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_08548.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_08550.hoa,?,?,acc,1,0,1,1.0,1.117,True,1
aut_08552.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_08556.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_08564.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_08567.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_08568.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_08572.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_08582.hoa,?,?,buchi,8,3,16,2.0,1.107,True,(!a R Fa) & G(!a | X(!a R Fa))
aut_08583.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_08584.hoa,?,?,daisy2,4,1,5,1.2,0.064,True,G(a | Xa)
aut_08586.hoa,?,?,daisy2,4,1,5,1.2,0.064,True,G(a | Xa)
aut_08591.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_08644.hoa,?,?,buchi,5,1,6,1.2,1.121,True,a | XF!a
aut_08646.hoa,?,?,acc,1,0,1,1.0,1.116,True,1
aut_08647.hoa,?,?,buchi,5,1,6,1.2,1.108,True,a | XF!a
aut_08648.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_08650.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_08652.hoa,?,?,acc,4,0,5,1.2,1.121,True,a | X!a
aut_08707.hoa,?,?,daisy+inv+scc2,6,2,8,1.3,0.065,True,a & X(a W G!a)
aut_08711.hoa,?,?,daisy+strength2,7,3,9,1.3,0.062,True,Ga | (a & GF!a)
aut_08719.hoa,?,?,daisy+inv+scc2,6,2,8,1.3,0.065,True,a & X(a W G!a)
aut_08724.hoa,?,?,buchi,16,4,31,1.9,1.109,True,a & XFa & G((!a | X(!a | X(!a R Fa))) & (a | X(a R (!a | XFa))))
aut_08727.hoa,?,?,daisy,1,0,1,1.0,0.061,True,a
aut_08728.hoa,?,?,partscc,5,1,7,1.4,0.065,True,a & G(a | Xa)
aut_08735.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_08739.hoa,?,?,buchi,787,147,6052771,7690.9,1.193,UNVERIFIED_SIZE,<unflattened DAG: 6052771 tree nodes>
aut_08740.hoa,?,?,buchi,107,21,2546,23.8,1.123,True,a & (Xa | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (!a | (X(!a | X(a | X((!a U …
aut_08743.hoa,?,?,acc,1,0,1,1.0,1.105,True,a
aut_08748.hoa,?,?,buchi,460,85,3620391,7870.4,1.162,UNVERIFIED_SIZE,<unflattened DAG: 3620391 tree nodes>
aut_08751.hoa,?,?,buchi,787,147,6052771,7690.9,1.193,UNVERIFIED_SIZE,<unflattened DAG: 6052771 tree nodes>
aut_08772.hoa,?,?,buchi,16,4,31,1.9,1.112,True,a & XFa & G((!a | X(!a | X(!a R Fa))) & (a | X(a R (!a | XFa))))
aut_08775.hoa,?,?,acc,1,0,1,1.0,1.111,True,a
aut_08776.hoa,?,?,partscc,5,1,7,1.4,0.065,True,a & G(a | Xa)
aut_08783.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_08807.hoa,?,?,acc,1,0,1,1.0,1.101,True,a
aut_08836.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_08839.hoa,?,?,acc,1,0,1,1.0,1.106,True,a
aut_08844.hoa,?,?,buchi,460,85,3620391,7870.4,1.165,UNVERIFIED_SIZE,<unflattened DAG: 3620391 tree nodes>
aut_08903.hoa,?,?,acc,1,0,1,1.0,1.105,True,a
aut_08962.hoa,?,?,daisy,6,2,8,1.3,0.062,True,a W (!a & XGa)
aut_08963.hoa,?,?,daisy,4,2,5,1.2,0.066,True,a W G!a
aut_09008.hoa,?,?,-,,,,,0.576,NOT_LTL,
aut_09011.hoa,?,?,buchi,719,142,3327077,4627.4,1.194,UNVERIFIED_SIZE,<unflattened DAG: 3327077 tree nodes>
aut_09012.hoa,?,?,buchi,30,7,63,2.1,1.110,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_09015.hoa,?,?,buchi,30,7,63,2.1,1.114,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_09016.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_09020.hoa,?,?,buchi,719,142,3327077,4627.4,1.188,UNVERIFIED_SIZE,<unflattened DAG: 3327077 tree nodes>
aut_09023.hoa,?,?,buchi,719,142,3327077,4627.4,1.191,UNVERIFIED_SIZE,<unflattened DAG: 3327077 tree nodes>
aut_09028.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09030.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_09031.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_09032.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_09034.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_09036.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_09039.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_09060.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09062.hoa,?,?,acc,1,0,1,1.0,1.101,True,1
aut_09064.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_09068.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_09076.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_09079.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_09080.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09084.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_09156.hoa,?,?,buchi,30,7,63,2.1,1.113,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_09158.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_09159.hoa,?,?,buchi,30,7,63,2.1,1.104,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_09160.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_09164.hoa,?,?,buchi,719,142,3327077,4627.4,1.188,UNVERIFIED_SIZE,<unflattened DAG: 3327077 tree nodes>
aut_09223.hoa,?,?,daisy+strength2,6,3,7,1.2,0.064,True,Ga | GF!a
aut_09225.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_09238.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_09239.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_09263.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_09271.hoa,?,?,buchi,5,1,6,1.2,1.112,True,a | XF!a
aut_09280.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_09283.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_09284.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_09287.hoa,?,?,acc,1,0,1,1.0,1.101,True,1
aut_09288.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_09292.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_09296.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_09315.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_09328.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_09330.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_09331.hoa,?,?,buchi,132,31,819,6.2,1.131,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_09332.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_09335.hoa,?,?,acc,1,0,1,1.0,1.087,True,1
aut_09336.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_09340.hoa,?,?,buchi,132,31,819,6.2,1.128,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_09344.hoa,?,?,buchi,313,65,17473,55.8,1.147,True,(((a | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (a | (Xa & ((a | X(a | Xa)) U (…
aut_09346.hoa,?,?,buchi,313,65,17473,55.8,1.151,True,(((a | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (a | (Xa & ((a | X(a | Xa)) U (…
aut_09347.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_09348.hoa,?,?,buchi,53,11,718,13.5,1.115,True,((!a & ((a & Xa) R (a | X(a R (!a | X!a))))) | ((!a | X((a | X(F(a & Xa) & ((!a …
aut_09351.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_09360.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_09362.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_09363.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_09408.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_09411.hoa,?,?,-,,,,,0.592,NOT_LTL,
aut_09412.hoa,?,?,-,,,,,15.023,BUILD_TIMEOUT>15s,
aut_09415.hoa,?,?,buchi,5,1,6,1.2,1.118,True,a | XF!a
aut_09416.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_09420.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_09456.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_09748.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09751.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_09752.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09756.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_09767.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_09780.hoa,?,?,buchi,5,1,6,1.2,1.113,True,a | XF!a
aut_09783.hoa,?,?,buchi,5,1,6,1.2,1.112,True,a | XF!a
aut_09784.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_09788.hoa,?,?,acc,4,0,5,1.2,1.112,True,a | X!a
aut_09792.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_09795.hoa,?,?,buchi,132,31,819,6.2,1.132,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_09796.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_09799.hoa,?,?,acc,1,0,1,1.0,1.113,True,1
aut_09800.hoa,?,?,daisy2,3,2,3,1.0,0.064,True,GFa
aut_09804.hoa,?,?,buchi,87,22,401,4.6,1.124,True,(a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a &…
aut_09827.hoa,?,?,acc,1,0,1,1.0,1.114,True,1
aut_09831.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_09840.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_09842.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_09843.hoa,?,?,buchi,132,31,819,6.2,1.136,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_09844.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_09847.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_09848.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_09852.hoa,?,?,buchi,132,31,819,6.2,1.131,True,((a | (F((a & Xa) | (!a & X(!a & XFa))) & (X!a | (((!a | X!a) U (!a & X(!a U (a …
aut_09859.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_09863.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_09872.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_09874.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_09875.hoa,?,?,daisy,1,0,1,1.0,0.060,True,1
aut_09920.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_09923.hoa,?,?,acc,4,0,5,1.2,1.109,True,a | X!a
aut_09924.hoa,?,?,buchi,677,119,1241365,1833.6,1.203,UNVERIFIED_SIZE,<unflattened DAG: 1241365 tree nodes>
aut_09927.hoa,?,?,buchi,5,1,6,1.2,1.110,True,a | XF!a
aut_09928.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_09932.hoa,?,?,buchi,221,41,4276,19.3,1.149,True,(a | (X!a & (F(!a & X(!a U (a & Xa))) | (((a | Xa) & (!a | X(a & (Xa | ((!a | Xa…
aut_10036.hoa,?,?,buchi,5,1,6,1.2,1.116,True,a | XF!a
aut_10039.hoa,?,?,buchi,5,1,6,1.2,1.117,True,a | XF!a
aut_10040.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_10044.hoa,?,?,acc,4,0,5,1.2,1.110,True,a | X!a
aut_10048.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_10050.hoa,?,?,acc,1,0,1,1.0,1.102,True,1
aut_10051.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_10052.hoa,?,?,daisy2,1,0,1,1.0,0.063,True,1
aut_10054.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_10055.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_10056.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_10060.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_10080.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_10082.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_10084.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_10086.hoa,?,?,acc,1,0,1,1.0,1.112,True,1
aut_10088.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_10092.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_10096.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_10099.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_10100.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_10103.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_10104.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_10108.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_10112.hoa,?,?,daisy2,4,1,5,1.2,0.064,True,G(a | Xa)
aut_10114.hoa,?,?,daisy2,4,1,5,1.2,0.066,True,G(a | Xa)
aut_10116.hoa,?,?,daisy,3,2,3,1.0,0.063,True,GFa
aut_10176.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_10178.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_10179.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_10180.hoa,?,?,buchi,5,1,6,1.2,1.114,True,a | XF!a
aut_10182.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_10183.hoa,?,?,buchi,5,1,6,1.2,1.116,True,a | XF!a
aut_10184.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_10188.hoa,?,?,buchi,5209,999,3079430739250379,591175031532.0,1.760,UNVERIFIED_SIZE,<unflattened DAG: 3079430739250379 tree nodes>
aut_10246.hoa,?,?,daisy+strength2,4,2,5,1.2,0.066,True,a & GFa
aut_10249.hoa,?,?,daisy,1,0,1,1.0,0.065,True,a
aut_10262.hoa,?,?,buchi,24,5,50,2.1,1.128,True,a & X(Fa & (!a | XFa) & ((!a & (a | G(a | X!a))) | G((a | X(a R (!a | XFa))) & (…
aut_10263.hoa,?,?,acc,1,0,1,1.0,1.110,True,a
aut_10266.hoa,?,?,partscc,5,1,7,1.4,0.066,True,a & G(a | Xa)
aut_10295.hoa,?,?,daisy,1,0,1,1.0,0.064,True,a
aut_10304.hoa,?,?,buchi,200,41,8880,44.4,1.144,True,a & (Xa | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (Xa | ((a | X(a | Xa)) U (!a…
aut_10306.hoa,?,?,buchi,200,41,8880,44.4,1.152,True,a & (Xa | ((!a | X!a) U (!a & X(!a U (a & Xa))))) & (Xa | ((a | X(a | Xa)) U (!a…
aut_10307.hoa,?,?,-,,,,,0.583,NOT_LTL,
aut_10308.hoa,?,?,-,,,,,0.579,NOT_LTL,
aut_10311.hoa,?,?,acc,1,0,1,1.0,1.110,True,a
aut_10320.hoa,?,?,partscc,5,1,7,1.4,0.066,True,a & G(a | Xa)
aut_10339.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_10354.hoa,?,?,partscc,5,1,7,1.4,0.066,True,a & G(a | Xa)
aut_10371.hoa,?,?,buchi,787,147,6052771,7690.9,1.186,UNVERIFIED_SIZE,<unflattened DAG: 6052771 tree nodes>
aut_10372.hoa,?,?,-,,,,,0.586,NOT_LTL,
aut_10375.hoa,?,?,acc,1,0,1,1.0,1.102,True,a
aut_10380.hoa,?,?,buchi,1704,297,61234521089706,35935751813.2,1.199,UNVERIFIED_SIZE,<unflattened DAG: 61234521089706 tree nodes>
aut_10435.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_10439.hoa,?,?,acc,1,0,1,1.0,1.109,True,a
aut_10562.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_10563.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_10592.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_10594.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_10608.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_10611.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_10688.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_10690.hoa,?,?,daisy,1,0,1,1.0,0.066,True,1
aut_10691.hoa,?,?,acc,4,0,5,1.2,1.112,True,a | X!a
aut_11273.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_11285.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_11286.hoa,?,?,acc,1,0,1,1.0,1.105,True,1
aut_11287.hoa,?,?,acc,1,0,1,1.0,1.109,True,1
aut_11319.hoa,?,?,buchi,30,7,63,2.1,1.112,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_11328.hoa,?,?,-,,,,,0.584,NOT_LTL,
aut_11331.hoa,?,?,-,,,,,0.577,NOT_LTL,
aut_11332.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_11335.hoa,?,?,acc,1,0,1,1.0,1.104,True,1
aut_11336.hoa,?,?,daisy2,3,2,3,1.0,0.066,True,GFa
aut_11340.hoa,?,?,buchi,1028,188,759621667,738931.6,1.202,UNVERIFIED_SIZE,<unflattened DAG: 759621667 tree nodes>
aut_11363.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_11376.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_11378.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_11379.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_11380.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_11383.hoa,?,?,acc,1,0,1,1.0,1.106,True,1
aut_11384.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_11388.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_11395.hoa,?,?,buchi,66,11,401,6.1,1.125,True,(F(!a & X!a) & G(a | X(a | X((!a | XF(!a & X!a)) & (a | ((X(a | X(a R (!a | XF(!…
aut_11399.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_11408.hoa,?,?,daisy,1,0,1,1.0,0.061,True,1
aut_11410.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_11456.hoa,?,?,-,,,,,0.588,NOT_LTL,
aut_11459.hoa,?,?,buchi,719,142,3327077,4627.4,1.189,UNVERIFIED_SIZE,<unflattened DAG: 3327077 tree nodes>
aut_11460.hoa,?,?,-,,,,,15.027,BUILD_TIMEOUT>15s,
aut_11463.hoa,?,?,buchi,30,7,63,2.1,1.126,True,(F(!a & XF(a & X!a)) & ((a | X(a & XF!a)) U (!a & X(a & XF!a)))) | (a U (!a & X!…
aut_11464.hoa,?,?,-,,,,,0.585,NOT_LTL,
aut_11468.hoa,?,?,buchi,609,124,3318705,5449.4,1.168,UNVERIFIED_SIZE,<unflattened DAG: 3318705 tree nodes>
aut_12128.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_12546.hoa,?,?,daisy,4,2,5,1.2,0.064,True,!a W Ga
aut_12547.hoa,?,?,daisy,6,2,9,1.5,0.065,True,!a W (a & XG!a)
aut_12550.hoa,?,?,daisy+strength2,6,3,8,1.3,0.065,True,!a W (a & GFa)
aut_12551.hoa,?,?,daisy,4,2,4,1.0,0.063,True,GF!a
aut_12576.hoa,?,?,-,,,,,0.580,NOT_LTL,
aut_12578.hoa,?,?,acc,4,0,5,1.2,1.108,True,!a | Xa
aut_12580.hoa,?,?,buchi,5,1,6,1.2,1.116,True,!a | XFa
aut_12582.hoa,?,?,buchi,5,1,6,1.2,1.117,True,!a | XFa
aut_12584.hoa,?,?,acc,4,0,5,1.2,1.143,True,!a | Xa
aut_12586.hoa,?,?,acc,4,0,5,1.2,1.115,True,!a | Xa
aut_12588.hoa,?,?,-,,,,,0.581,NOT_LTL,
aut_12592.hoa,?,?,daisy2,5,1,7,1.4,0.065,True,G(!a | X!a)
aut_12596.hoa,?,?,daisy2,4,2,4,1.0,0.067,True,GF!a
aut_12604.hoa,?,?,daisy2,5,1,7,1.4,0.065,True,G(!a | X!a)
aut_12607.hoa,?,?,daisy2,5,1,7,1.4,0.062,True,G(!a | X!a)
aut_12612.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_12614.hoa,?,?,acc,1,0,1,1.0,1.111,True,1
aut_12615.hoa,?,?,acc,1,0,1,1.0,1.108,True,1
aut_12616.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12618.hoa,?,?,daisy,1,0,1,1.0,0.065,True,1
aut_12620.hoa,?,?,daisy2,1,0,1,1.0,0.061,True,1
aut_12623.hoa,?,?,daisy,1,0,1,1.0,0.060,True,1
aut_12644.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12646.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_12648.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12652.hoa,?,?,daisy2,1,0,1,1.0,0.066,True,1
aut_12660.hoa,?,?,daisy2,1,0,1,1.0,0.062,True,1
aut_12663.hoa,?,?,acc,1,0,1,1.0,1.107,True,1
aut_12664.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12668.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12676.hoa,?,?,buchi,5,1,6,1.2,1.128,True,!a | XFa
aut_12678.hoa,?,?,buchi,5,1,6,1.2,1.123,True,!a | XFa
aut_12679.hoa,?,?,acc,1,0,1,1.0,1.103,True,1
aut_12680.hoa,?,?,acc,4,0,5,1.2,1.113,True,!a | Xa
aut_12684.hoa,?,?,-,,,,,0.578,NOT_LTL,
aut_12687.hoa,?,?,daisy,1,0,1,1.0,0.063,True,1
aut_12742.hoa,?,?,daisy,1,0,1,1.0,0.067,True,1
aut_12743.hoa,?,?,buchi,8,3,15,1.9,1.110,True,(a R F!a) & G(a | X(a R F!a))
aut_12746.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
aut_12748.hoa,?,?,daisy2,5,1,7,1.4,0.062,True,G(!a | X!a)
aut_12751.hoa,?,?,daisy2,5,1,7,1.4,0.066,True,G(!a | X!a)
aut_12802.hoa,?,?,daisy,4,2,5,1.2,0.065,True,!a W Ga
aut_12803.hoa,?,?,daisy,6,2,9,1.5,0.065,True,!a W (a & XG!a)
aut_12832.hoa,?,?,-,,,,,0.589,NOT_LTL,
aut_12834.hoa,?,?,buchi,719,142,3219334,4477.5,1.188,UNVERIFIED_SIZE,<unflattened DAG: 3219334 tree nodes>
aut_12836.hoa,?,?,buchi,30,7,62,2.1,1.110,True,(F(a & XF(!a & Xa)) & ((!a | X(!a & XFa)) U (a & X(!a & XFa)))) | (!a U (a & Xa)…
aut_12838.hoa,?,?,buchi,30,7,62,2.1,1.110,True,(F(a & XF(!a & Xa)) & ((!a | X(!a & XFa)) U (a & X(!a & XFa)))) | (!a U (a & Xa)…
aut_12840.hoa,?,?,buchi,719,142,3219334,4477.5,1.183,UNVERIFIED_SIZE,<unflattened DAG: 3219334 tree nodes>
aut_12842.hoa,?,?,buchi,719,142,3219334,4477.5,1.183,UNVERIFIED_SIZE,<unflattened DAG: 3219334 tree nodes>
aut_12844.hoa,?,?,-,,,,,0.587,NOT_LTL,
aut_12868.hoa,?,?,daisy2,1,0,1,1.0,0.065,True,1
aut_12870.hoa,?,?,acc,1,0,1,1.0,1.097,True,1
aut_12871.hoa,?,?,acc,1,0,1,1.0,1.110,True,1
aut_12872.hoa,?,?,daisy2,1,0,1,1.0,0.064,True,1
aut_12874.hoa,?,?,daisy,1,0,1,1.0,0.064,True,1
